,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2858,-0.31385124,-0.38477463,-0.3055323,-0.37225574,-0.3932385,-0.4195282,0.09168254,-0.07487659,0.35137254,-0.33558646,-0.16803756,-0.2948243,-0.22594887,-0.27987608,0.13587669,-0.28451785,1.382409,0.5969734,-3.452628,3.0355685,4.114344,0.76859146,2.1802619,4.037272,0.34868947,-0.05443807,-0.22128703,-0.044406332,-0.28741273,0.10269639,-0.07548057,-0.16290408
3659,-0.31018376,-0.38477463,-0.33868676,-0.37644738,-0.3932385,-0.41786486,0.08771103,-0.074478835,0.17669502,-0.33487326,-0.16801728,-0.29404902,-0.22707716,-0.28347,0.14503203,-0.284145,-0.05340575,-0.31081042,0.17361955,-0.23041756,-0.24229538,-0.114835225,-0.2416925,-0.44252014,0.7175566,-2.9369562,-0.75685483,3.24226,-1.5143672,-0.77698046,3.215249,-2.505595
3027,-0.31185648,-0.38477463,-0.32405853,-0.38127926,-0.3932385,-0.42000234,0.08974521,-0.07148803,0.13240224,-0.33558646,-0.1680656,-0.2941809,-0.22777675,-0.28347,0.21618421,-0.28451785,-0.053405803,-0.3108246,0.17369182,-0.23278719,-0.24228638,-0.11493663,-0.27861598,-0.44252014,-0.7809886,-1.0497793,1.0811222,1.1826016,-0.6784968,-1.7593753,1.4038749,-0.7231455
3463,-0.31043604,-0.38477463,-0.3370974,-0.37868452,-0.39314938,-0.4195686,0.08470135,-0.07044342,0.26486087,-0.33476734,-0.16805051,-0.29606783,-0.22736399,-0.28347,0.27671906,-0.28451785,-0.053405587,-0.3108343,0.17361955,-0.23416069,-0.24229538,-0.114854015,-0.26274526,-0.44252014,-0.87407845,0.86300844,0.32370487,-0.6966526,0.67737114,-0.2986752,-0.7354242,1.0070986
1371,-0.31100306,-0.38477463,-0.33479804,-0.38127926,-0.39311916,-0.41950956,0.0838631,-0.0742155,-2.2240102,1.7637763,2.6783657,0.9858285,1.661842,0.4258863,-1.011087,0.74729586,-0.053405754,-0.3107967,0.17369968,-0.2395748,-0.24202092,-0.114971176,-0.26948008,-0.44243363,0.35214606,-0.054424673,-0.22771302,-0.044406332,-0.285601,0.11369525,-0.07695053,-0.1640085
1015,-0.31064376,-0.38477463,-0.33868676,-0.38127926,-0.39293343,-0.41887164,0.0838631,-0.07264204,0.116084956,3.9883285,0.67102057,1.3676786,-0.6159552,1.0460165,-3.1310842,4.0175323,-0.05340587,-0.31080216,0.17385907,-0.24292651,-0.24002585,-0.11493514,-0.25662652,-0.44233233,0.35349187,-0.054401733,-0.2334049,-0.044406332,-0.27611774,0.19966139,-0.07695053,-0.1640085
910,3.023974,1.3626477,3.337859,3.0542204,3.0111313,2.7752252,-2.0546784,-2.064175,0.327706,-0.33558646,-0.16800898,-0.2950982,-0.22566818,-0.27057415,0.104795024,-0.28212246,-0.053406034,-0.31079805,0.17361955,-0.24292651,-0.24229538,-0.114871696,-0.27861598,-0.44252014,0.35404027,-0.054436233,-0.23450354,-0.04314482,-0.25729048,0.07784184,-0.076715425,-0.16353954
543,1.9145776,2.9799156,0.63266325,1.3154941,1.3933456,1.2928791,-1.6092926,-1.193924,0.1524628,-0.33321363,-0.16805251,-0.29110235,-0.22735585,-0.28007483,0.15959051,-0.27964246,-0.053405847,-0.31079695,0.17378783,-0.23711622,-0.24229538,-0.11470726,-0.2609649,-0.44247913,0.34608674,-0.0544608,-0.22937925,-0.04430794,-0.2928779,0.11629965,-0.07544643,-0.16357909
3194,-0.31481782,-0.38361722,-0.3368225,-0.37605345,-0.393191,-0.42013723,0.098312266,-0.07458864,0.18145815,-0.33558646,-0.16807632,-0.29415834,-0.22807784,-0.26770312,0.104795024,-0.27521896,-0.053406034,-0.31083292,0.17388761,-0.24292651,-0.24117494,-0.11499139,-0.27177778,-0.44232142,-0.906725,-0.95385903,-0.35881123,1.6417916,0.9647673,-0.202704,1.4929942,-0.21478592
2288,-0.31481782,-0.38454366,-0.33868676,-0.36864293,-0.3932385,-0.4183866,0.0838631,-0.07487659,0.43568614,-0.33558646,-0.16803743,-0.2952728,-0.22546993,-0.28347,0.13488968,-0.2827924,3.3252842,-0.83051604,-2.1236506,-2.1802773,1.5535843,3.828112,3.3391178,0.29051903,0.34608674,-0.0544608,-0.21454005,-0.044406332,-0.2944804,0.07784184,-0.076040745,-0.1638286
3676,-0.31481782,-0.38391495,-0.33329347,-0.37589407,-0.39301935,-0.42013723,0.11016917,-0.07222302,0.26577348,-0.33414614,-0.1680142,-0.2945362,-0.22807784,-0.26181555,0.1475654,-0.28087413,-0.05340587,-0.3108343,0.17386805,-0.24292651,-0.23973455,-0.1149408,-0.27861598,-0.44233325,-3.6418104,3.3886774,2.5860696,-2.9879959,2.6396248,0.86231536,-2.7203813,3.564906
3770,-0.3138162,-0.38467342,-0.33868676,-0.37061676,-0.39317405,-0.41999868,0.09685097,-0.07487659,0.13240224,-0.33558646,-0.16805196,-0.29379016,-0.22692119,-0.28347,0.104795024,-0.28451785,-0.05340601,-0.31082028,0.17370206,-0.24292651,-0.24229538,-0.11497619,-0.24438055,-0.44244277,-0.92851835,-0.21743564,0.36894214,0.47831094,0.1283265,-0.65580815,0.58195025,0.089393966
1021,-0.3098493,-0.38426366,-0.32442677,-0.38110068,-0.3930498,-0.41896132,0.0838631,-0.07469107,-3.1939967,2.1770682,3.953815,2.1737576,1.866418,1.595914,-1.3193498,-0.07930694,-0.053406034,-0.3108343,0.17372853,-0.24091642,-0.239739,-0.114841305,-0.23745711,-0.44236735,0.35013446,-0.0544608,-0.2300897,-0.044406332,-0.27543503,0.1682287,-0.07695053,-0.1640085
1764,-0.31481782,-0.38426,-0.33320686,-0.37768358,-0.3932385,-0.41988397,0.09417899,-0.0747378,-2.186211,-1.3198173,-0.15174508,0.50532293,4.1095467,-0.50658065,4.5184436,-0.7387533,-0.053406008,-0.3108343,0.17370151,-0.2402197,-0.24131991,-0.11493809,-0.23229903,-0.4425016,0.35901454,-0.054429993,-0.22981857,-0.044406332,-0.27604857,0.07784184,-0.07689362,-0.16380468
3460,-0.31481782,-0.38467345,-0.3329496,-0.37587005,-0.39307138,-0.41995722,0.09964112,-0.0716069,0.20713817,-0.33558646,-0.16799285,-0.29606783,-0.22807784,-0.26740888,0.23414278,-0.28405386,-0.053406034,-0.3108222,0.17388205,-0.23699844,-0.24167186,-0.1149442,-0.27861598,-0.442343,-1.9559547,1.6923513,1.7760564,-1.4610564,1.7555902,0.2304732,-1.2537775,1.8454288
898,0.851991,-0.23877694,0.8566134,1.1515536,0.873603,0.85882,1.4386551,-0.5909787,0.1591413,-0.33529362,-0.16800123,-0.29487643,-0.22658576,-0.27484006,0.104795024,-0.28451785,-0.053406034,-0.3108246,0.17361955,-0.24292651,-0.24072108,-0.11499139,-0.26726222,-0.44252014,0.34608674,-0.054423485,-0.22842062,-0.042665977,-0.25592887,0.095847055,-0.07695053,-0.16399613
2188,-0.313683,-0.38426486,-0.32712948,-0.38127926,-0.39304534,-0.41987,0.085032925,-0.06802005,0.13240224,-0.33558646,-0.16802928,-0.29528832,-0.22717686,-0.27403778,0.28692356,-0.27498075,-0.3100405,0.91843754,0.32425705,-0.26601207,-0.30358958,-0.14549194,-0.0021225177,1.0459304,0.35626525,-0.054436095,-0.23450354,-0.04226147,-0.2882395,0.1538357,-0.07637385,-0.16313586
1951,-0.31481782,-0.38452554,-0.32622045,-0.3748271,-0.3932385,-0.42013723,0.12252854,-0.07289459,-0.89625514,-0.9535974,-0.281146,0.22691672,0.3078136,-0.701491,3.034168,-0.6999487,-0.05340592,-0.3108343,0.17361955,-0.22918348,-0.24054234,-0.11499139,-0.27431557,-0.44252014,0.36207637,-0.05439054,-0.22850133,-0.042095426,-0.2944804,0.07784184,-0.0762487,-0.16321743
3255,-0.31387424,-0.38463363,-0.33868676,-0.37570915,-0.39317453,-0.41774923,0.08664347,-0.07147151,0.13240224,-0.33558646,-0.16804324,-0.29561985,-0.22807784,-0.27178025,0.19615151,-0.27382478,-0.053406034,-0.3108343,0.17366265,-0.24227975,-0.24073131,-0.114938505,-0.27861598,-0.44242418,1.0908246,0.7958254,-2.9631882,-0.9074842,-0.1262471,5.279317,-1.1280464,0.10328752
2940,-0.31481782,-0.3839582,-0.33181977,-0.3783274,-0.3932385,-0.4189393,0.1036233,-0.07487659,0.22062954,-0.33417574,-0.16804676,-0.2953611,-0.22790675,-0.27629074,0.19461247,-0.28142413,-0.17288557,0.8936088,-2.0280414,4.2859335,2.7413924,-0.95650744,0.037986394,3.471839,0.34686255,-0.054416075,-0.23077138,-0.044406332,-0.26361153,0.09566756,-0.07591676,-0.16274206
3859,-0.3128368,-0.38477463,-0.3298556,-0.3779403,-0.3932385,-0.4179932,0.0838631,-0.07080402,0.2687678,-0.33429807,-0.16807616,-0.29606783,-0.22621664,-0.28312826,0.104795024,-0.28432724,-0.05340598,-0.31081742,0.17365327,-0.23613387,-0.24229538,-0.1149175,-0.276031,-0.44252014,-0.8591474,-0.38825545,0.90467346,0.39806867,-0.5109194,-0.1411918,0.5986227,-0.28849947
1593,-0.31221697,-0.38477463,-0.3236272,-0.38127926,-0.3929702,-0.41760424,0.0838631,-0.07487659,-0.86659306,-0.57206213,-0.52498037,-0.59172386,1.9726408,-1.2030814,2.4952376,0.6602816,-0.053406034,-0.3108098,0.17390822,-0.24292651,-0.24085543,-0.114929385,-0.26351294,-0.44243327,0.35144663,-0.054434158,-0.2207914,-0.044406332,-0.2752276,0.0930313,-0.07695053,-0.1640085
2577,-0.31377718,-0.38477463,-0.33488342,-0.37401238,-0.3932364,-0.42013723,0.0838631,-0.07487659,0.29132995,-0.33535364,-0.16806489,-0.29606783,-0.22626649,-0.28347,0.104795024,-0.28451785,2.1582806,-0.41428447,-2.1890552,-0.25954887,2.1204886,2.2604456,2.3915958,0.96893007,0.349563,-0.05443195,-0.21145783,-0.044406332,-0.2944804,0.07784184,-0.07581485,-0.16293833
347,2.6547306,2.2628527,2.726993,2.443684,2.5836847,2.561713,-2.4007413,-1.6130636,0.3853291,-0.33551112,-0.16807632,-0.29511252,-0.2271084,-0.27031282,0.104795024,-0.28360772,-0.053406034,-0.310818,0.17380227,-0.23944227,-0.24229538,-0.11486142,-0.27861598,-0.44252014,0.35561356,-0.0544608,-0.22786337,-0.042856347,-0.25635436,0.13202222,-0.076454744,-0.1640085
3326,-0.31481782,-0.38382602,-0.32377344,-0.38127926,-0.39313897,-0.4197597,0.0838631,-0.07291061,0.13240224,-0.3327356,-0.16807397,-0.2951342,-0.2277092,-0.27770856,0.14064011,-0.27775842,-0.053405933,-0.3108343,0.17372224,-0.24292651,-0.24218948,-0.11499139,-0.27861598,-0.44251072,-3.6828036,2.146351,3.660265,-1.7463341,1.4073256,-2.5081344,-1.4055233,2.6042004
1907,-0.31404072,-0.3847511,-0.32940736,-0.3806422,-0.3932385,-0.42013723,0.10716402,-0.0737934,-1.4856126,1.1716385,1.3773588,3.427227,0.7229737,4.143377,-1.1223965,-0.6632478,-0.05340592,-0.3108343,0.17361955,-0.2344851,-0.24031503,-0.11499139,-0.27861598,-0.44252014,0.3572291,-0.054418355,-0.23334187,-0.043496843,-0.26894355,0.07784184,-0.07591123,-0.16195245
1262,-0.3134269,-0.38477463,-0.33868676,-0.37739208,-0.3932385,-0.42013723,0.0838631,-0.07487659,-0.3815277,0.07783052,-0.15828224,0.6260462,-0.3879696,0.40440783,0.84453344,0.28050917,-0.053405937,-0.31083065,0.17361955,-0.24215391,-0.23920955,-0.11489404,-0.26951328,-0.44252014,0.34608674,-0.0544608,-0.23314913,-0.04360588,-0.29299587,0.14056045,-0.076383844,-0.16353321
1082,-0.312606,-0.38477463,-0.3199706,-0.37681192,-0.3932385,-0.41829923,0.09457242,-0.07487659,-0.39327598,2.4608674,0.43347016,3.0363925,0.18994354,3.6847765,-2.1076095,1.3989745,-0.053405866,-0.3108343,0.17382342,-0.23499463,-0.24094743,-0.11499139,-0.25964442,-0.44244617,0.34608674,-0.054419056,-0.22889037,-0.044054534,-0.2856024,0.07784184,-0.07640516,-0.16346051
587,2.3079982,1.2620454,2.6050935,2.5916095,2.5630965,2.5883079,-0.83945006,-0.9761085,0.25115535,-0.33407053,-0.16802193,-0.29309464,-0.22707078,-0.27560827,0.104795024,-0.28451785,-0.05340602,-0.31081846,0.17365766,-0.24292651,-0.24229538,-0.11493206,-0.27851462,-0.442515,0.3583748,-0.054407105,-0.2292503,-0.043613713,-0.27971306,0.07784184,-0.07487263,-0.1640085
2078,-0.31481782,-0.3839629,-0.3325446,-0.38127926,-0.3932385,-0.41878417,0.09051953,-0.068277106,0.19108067,-0.33558646,-0.1680209,-0.29457605,-0.22781946,-0.28014645,0.2216411,-0.28166157,-0.76007617,1.4982014,0.6424945,0.9041505,-0.48781216,-0.4493654,-0.24998643,1.08446,0.34663403,-0.054448552,-0.23410833,-0.044213425,-0.2944804,0.101429135,-0.076317824,-0.16322958
2572,-0.31481782,-0.38461575,-0.32910436,-0.36589605,-0.3932385,-0.4181914,0.09803077,-0.07487659,0.23490165,-0.33459496,-0.16803128,-0.2950358,-0.22709598,-0.28347,0.104795024,-0.2802454,2.701265,-0.90177554,-1.087988,-2.4401417,0.37175903,3.2250998,2.4036188,-0.5629981,0.34608674,-0.0544608,-0.22570628,-0.044406332,-0.2944804,0.07784184,-0.07457051,-0.16285662
214,2.7607632,1.6620218,3.100243,2.8127458,2.8990748,2.7599156,-2.3841476,-1.4990481,0.13240224,-0.33558646,-0.1680389,-0.2930854,-0.22631562,-0.27120763,0.104795024,-0.28451785,-0.053406034,-0.31080022,0.17361955,-0.24292651,-0.24229538,-0.11478636,-0.27861598,-0.44241017,0.3640835,-0.054459907,-0.22286105,-0.04228003,-0.27727282,0.07784184,-0.07512816,-0.16387028
3918,-0.31481782,-0.3845045,-0.33791083,-0.3769264,-0.39310452,-0.418918,0.09913428,-0.07242641,0.3211822,-0.33558646,-0.16806687,-0.29606783,-0.22807784,-0.26736635,0.20042259,-0.27578074,-0.05340584,-0.3108343,0.17384791,-0.24292651,-0.24229538,-0.114856526,-0.26464167,-0.44220206,-1.5733536,2.5401514,1.4416277,-2.312929,2.5455573,-0.4571309,-2.185179,2.615328
1581,-0.31481782,-0.38465217,-0.32322764,-0.36677173,-0.3932385,-0.42013723,0.10504978,-0.07487659,0.71998763,-0.29409507,-0.7064108,-0.760184,0.2827382,-0.5120967,-0.31764153,0.06642136,-0.053405732,-0.3108343,0.17361955,-0.23429017,-0.24188285,-0.11499139,-0.27861598,-0.44252014,0.37040406,-0.054389246,-0.23270239,-0.04156428,-0.2944804,0.07784184,-0.07504746,-0.16222672
3172,-0.3107587,-0.38477463,-0.33447435,-0.3777259,-0.3931603,-0.41906327,0.09139711,-0.072080426,0.1598005,-0.3331219,-0.16804963,-0.29507077,-0.22799718,-0.27323708,0.104795024,-0.276813,-0.05340577,-0.31081322,0.17370974,-0.23630096,-0.24229538,-0.11494424,-0.27861598,-0.44246563,-1.6921982,0.83559,0.36489025,-0.64585805,0.22676146,2.1829157,-0.4689844,0.8016294
3126,-0.31120184,-0.38477463,-0.32138157,-0.3802909,-0.3932141,-0.41970676,0.08670371,-0.07340697,0.29067853,-0.3329265,-0.16807632,-0.29606783,-0.2279322,-0.28347,0.17510802,-0.28451785,-0.053405892,-0.31079075,0.17369673,-0.22958484,-0.24092253,-0.11499139,-0.26019153,-0.44252014,0.9406567,-1.3727717,-1.0185218,1.3990265,-0.8813806,0.4536906,1.3386904,-1.3597319
491,-1.058917,2.5328324,-1.044776,-0.6094316,0.121393174,0.61036426,-2.217689,4.118377,0.13240224,-0.33550885,-0.16803935,-0.29606783,-0.22807784,-0.28347,0.31732178,-0.2763382,-0.053405344,-0.3108343,0.17362809,-0.22739846,-0.23535724,-0.11499139,-0.23743615,-0.4423713,0.34608674,-0.0544608,-0.23450354,-0.044406332,-0.2944804,0.18199605,-0.07695053,-0.16289954
1511,-0.3136001,-0.38477463,-0.33609602,-0.38066787,-0.39321727,-0.41992608,0.084876485,-0.07246728,-3.51245,4.100243,4.131437,4.903409,1.8956436,4.64258,-2.64409,1.1690484,-0.053406034,-0.3108343,0.17371327,-0.24292651,-0.23981287,-0.11499139,-0.25437224,-0.44252014,0.36009568,-0.054424778,-0.23359604,-0.04311868,-0.2887168,0.106969066,-0.075354375,-0.1629636
1357,-0.3109402,-0.3842634,-0.32192376,-0.38127926,-0.3929691,-0.41726288,0.0838631,-0.073857285,0.9293332,5.3928967,0.26796556,1.7309808,-2.0590332,1.3738285,-4.5292892,5.888381,-0.053406034,-0.3108188,0.1739741,-0.24292651,-0.23856471,-0.11475127,-0.27861598,-0.44241065,0.3575857,-0.054456923,-0.23450354,-0.044406332,-0.25532493,0.20657785,-0.07695053,-0.1640085
381,-0.02420256,-1.0243325,0.4007007,0.7197945,0.32875705,0.16828386,3.988155,0.8801512,0.1539872,-0.33558646,-0.16803135,-0.29543272,-0.22784351,-0.2779936,0.21153268,-0.27384827,-0.053405948,-0.31082317,0.17388652,-0.23796421,-0.24195598,-0.11496228,-0.26326644,-0.4423466,0.35256144,-0.054455068,-0.23209767,-0.043890934,-0.27938452,0.07784184,-0.07635575,-0.1640085
3079,-0.31481782,-0.3835598,-0.33868676,-0.37943855,-0.39296582,-0.42013723,0.10402162,-0.07395949,0.48086163,-0.3346891,-0.16806765,-0.29592907,-0.22807784,-0.24243593,0.104795024,-0.26812455,-0.053406034,-0.3108343,0.17391936,-0.24292651,-0.24102755,-0.11489705,-0.27861598,-0.44201127,-6.172861,5.647902,7.4551277,-5.016106,7.039386,-3.8798857,-4.255025,6.593044
1129,-0.30716625,-0.38477463,-0.32306197,-0.38127926,-0.39282382,-0.41553578,0.0838631,-0.072164774,-5.330852,4.335469,6.065132,4.1871405,4.7912784,4.2507105,-3.0631592,1.3302557,-0.053406034,-0.31078646,0.1739717,-0.24292651,-0.2410465,-0.11475274,-0.27669325,-0.44211575,0.3572226,-0.0544608,-0.22188252,-0.044406332,-0.2549859,0.119191855,-0.07695053,-0.1640085
3203,-0.31301832,-0.38477463,-0.3306822,-0.36841965,-0.3932385,-0.41874698,0.08628932,-0.07459702,0.13240224,-0.33364597,-0.16804284,-0.29606783,-0.22805303,-0.28347,0.104795024,-0.28451785,-0.05340592,-0.31080857,0.1736818,-0.23799878,-0.24103935,-0.11495264,-0.27417216,-0.44252014,2.1610622,-1.4105779,-3.5313387,1.3962663,-1.0197182,4.223322,1.0710204,-1.7654438
2512,-0.311942,-0.38401482,-0.3335132,-0.38127926,-0.39296648,-0.41767207,0.08442826,-0.068052605,0.13240224,-0.33251294,-0.1680687,-0.29377252,-0.22807784,-0.27227172,0.35060132,-0.28004825,-1.6309838,3.6124864,1.625223,-0.024829732,-1.2858698,-0.61685795,0.17358965,2.4688787,0.35792667,-0.05434682,-0.23450354,-0.043206535,-0.2604368,0.25075892,-0.07695053,-0.1640085
3773,-0.31403345,-0.38466963,-0.33868676,-0.378341,-0.39321226,-0.41976905,0.092950396,-0.07484284,0.21723434,-0.33435076,-0.16802984,-0.29523423,-0.22805192,-0.27790853,0.104795024,-0.2812371,-0.053405944,-0.31082946,0.17361955,-0.24292651,-0.24115413,-0.11499139,-0.2723796,-0.44239816,1.0003458,0.036008194,-1.3296933,-0.07183175,-0.2276772,1.3278252,-0.26849803,-0.22731462
958,3.0032194,2.75999,2.3696392,2.8577342,3.0010498,2.9320052,-2.8013752,-1.4639022,0.2143648,-0.33482504,-0.16801615,-0.29110426,-0.2264162,-0.28018928,0.104795024,-0.28451785,-0.053406034,-0.3108133,0.17367591,-0.24292651,-0.24229538,-0.11499084,-0.277447,-0.44252014,0.35537854,-0.054398336,-0.22585583,-0.043307383,-0.2546789,0.10356999,-0.075340696,-0.16353934
3161,-0.30765682,-0.38477463,-0.31687143,-0.3799019,-0.3932385,-0.4188966,0.08444302,-0.07487659,0.13240224,-0.33433452,-0.16800457,-0.29606783,-0.22667119,-0.28347,0.1369479,-0.28451785,-0.053405702,-0.3108101,0.17364575,-0.23093788,-0.24229538,-0.114983514,-0.26671985,-0.44252014,0.40517232,-2.4489567,0.17766593,2.6738856,-1.2343621,-2.0433505,2.726456,-1.99824
1232,-0.3104569,-0.3842317,-0.32532784,-0.37802067,-0.3932385,-0.4198761,0.09917119,-0.07487659,-2.6940167,3.5091367,3.2594466,2.3367271,1.8897041,1.5528872,-2.0218987,2.1932957,-0.05340592,-0.31083274,0.17390637,-0.23937464,-0.24128084,-0.1148589,-0.26004624,-0.44249755,0.35971102,-0.0544608,-0.23450354,-0.043787275,-0.2944804,0.1271209,-0.07694169,-0.16355656
1471,-0.31040627,-0.38470477,-0.33859995,-0.37890238,-0.3931095,-0.41909462,0.0838631,-0.07487659,-1.0439675,-0.40091217,0.48146567,-0.055318244,2.4345975,-0.062214326,0.6756337,-0.39789435,-0.053405832,-0.31082615,0.17373942,-0.24214329,-0.24229538,-0.11495477,-0.25707918,-0.44239393,0.37018162,-0.0544608,-0.22714351,-0.043821365,-0.29021773,0.07784184,-0.07695053,-0.1640085
2224,-0.31400168,-0.38453004,-0.33868676,-0.38127926,-0.3931973,-0.42013723,0.09256107,-0.072377495,0.20270918,-0.3349796,-0.16807632,-0.29606783,-0.22768202,-0.2829391,0.23616534,-0.28081188,-1.0560008,1.2932855,0.6298252,1.7033916,-0.3529345,-0.9364218,-0.60392195,0.75503767,0.3704224,-0.054431286,-0.23450354,-0.04296732,-0.28918415,0.16938172,-0.07695053,-0.16330288
3525,-0.31138512,-0.38477463,-0.33115414,-0.3804759,-0.3932385,-0.4173686,0.0838631,-0.07487659,0.13240224,-0.3353932,-0.16807632,-0.29465026,-0.22614492,-0.28347,0.24968612,-0.28451785,-0.053405844,-0.31080735,0.17361955,-0.23711212,-0.24218817,-0.11486211,-0.24981329,-0.44252014,0.4957775,-0.46770227,-0.6487831,0.50434715,-0.17558062,0.26628375,0.4771331,-0.45929116
3338,-0.31481782,-0.3838895,-0.33868676,-0.37607288,-0.3928647,-0.42013723,0.09689838,-0.0730094,0.35657656,-0.33255324,-0.16796966,-0.29479244,-0.22807784,-0.25119305,0.104795024,-0.27580002,-0.053406034,-0.3108343,0.17392124,-0.24292651,-0.24229538,-0.11484957,-0.27861598,-0.4422842,-3.4329526,1.9826775,4.0447845,-1.630777,2.2583482,-1.7255564,-1.2144042,2.4705331
895,2.6654515,2.6381168,2.307941,2.4146552,2.5150428,2.554233,-2.289288,-1.5453491,0.13240224,-0.33538386,-0.16807632,-0.2942792,-0.22724009,-0.2744353,0.104795024,-0.28451785,-0.053405974,-0.3108122,0.17361955,-0.24280693,-0.24229538,-0.114776716,-0.27058557,-0.44248188,0.3520986,-0.054451793,-0.23352237,-0.043516837,-0.2572362,0.07784184,-0.07564923,-0.16312963
1473,-0.30849543,-0.38454217,-0.33868676,-0.38127926,-0.39298692,-0.41631928,0.0838631,-0.074777074,0.73213047,2.9074,-0.30030152,-0.374366,0.6110739,-0.16007568,-2.926076,4.319215,-0.053405967,-0.31080773,0.17398128,-0.24292651,-0.24041067,-0.11482872,-0.2528168,-0.4423924,0.354491,-0.0544608,-0.23108009,-0.044406332,-0.28440914,0.2267552,-0.07695053,-0.1640085
