,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3676,-0.4077367,-0.21752816,-0.47728434,-0.4822022,-0.46579635,-0.4642974,-0.11489864,0.20862344,0.16016038,-0.38952547,-0.018306134,-0.21662764,-0.30195725,-0.2584773,0.46198797,-0.19958307,0.034656543,-0.37928128,0.2176952,-0.30414537,-0.30747187,0.016034624,-0.14253442,-0.37052873,-1.5781772,-0.21966407,1.2806174,0.6927698,4.2459726,-1.3573698,0.85787475,1.3455074
1021,-0.4026268,-0.21730216,-0.46037856,-0.48161492,-0.46581295,-0.4645561,-0.13061787,0.21005343,0.42366114,0.3315193,-0.71249396,-0.62684125,1.9660702,-0.3457743,-0.84324497,1.2663488,0.034656227,-0.37926608,0.21779326,-0.309244,-0.30751503,0.01610326,-0.12264964,-0.37020025,0.36252147,0.00100571,-0.10382648,-0.09917731,-0.3689706,-0.0050627724,-0.112037495,-0.16710587
1764,-0.4077367,-0.21804112,-0.48685846,-0.48309678,-0.465824,-0.46353263,-0.128907,0.20244186,-1.3156259,-1.4128016,0.073087566,0.37283373,1.5238755,-0.10201547,3.7687054,-0.73024315,0.03465639,-0.37928128,0.2176247,-0.30945456,-0.30877414,0.016142525,-0.15821676,-0.3705758,0.37198028,0.001040337,-0.11682555,-0.099632256,-0.34737274,-0.06872271,-0.11239781,-0.16496657
898,0.6479165,-0.5176004,1.2420762,1.2381024,0.935715,1.0847608,1.2905065,-0.37069657,0.04791235,-0.39278755,-0.018308561,-0.21645103,-0.30289316,-0.25825688,0.25566688,-0.19755217,0.034656294,-0.37925702,0.21749686,-0.30804268,-0.3074654,0.016034624,-0.16390546,-0.3705758,0.35710746,0.0010081897,-0.11260562,-0.09865083,-0.3496129,-0.05970716,-0.112490624,-0.16648789
3255,-0.40631315,-0.218203,-0.49329877,-0.47777635,-0.4658081,-0.4604923,-0.13303187,0.2062276,0.04791235,-0.39356005,-0.018317595,-0.21612674,-0.30380154,-0.25722247,0.24478553,-0.19434424,0.034656294,-0.37926215,0.21749686,-0.3046564,-0.31071162,0.016055124,-0.20586526,-0.37055716,0.9022915,0.053403337,-2.1904056,-0.15622386,-0.5907208,2.0477526,-0.24635106,-0.5577654
3859,-0.4048814,-0.2183543,-0.4806756,-0.48008046,-0.46580973,-0.46159285,-0.13455397,0.2082767,0.1516277,-0.39223984,-0.01833688,-0.21670362,-0.30260342,-0.25751066,0.26305348,-0.19668755,0.03465637,-0.3792592,0.21772876,-0.3071387,-0.3110973,0.016164357,-0.20849268,-0.37056476,-1.0180119,0.73369646,1.023074,-0.5359813,0.9810948,-0.56762373,-0.47959653,1.2493542
347,2.960798,2.6485322,2.8720767,2.4421287,2.583764,2.697577,-1.2529233,-3.3607278,0.095036104,-0.3920801,-0.018343152,-0.21670362,-0.30390152,-0.25656793,0.28122056,-0.19958307,0.034656506,-0.37928128,0.21768866,-0.30643696,-0.3110973,0.01620859,-0.20849268,-0.3705518,0.385882,0.00100571,-0.10895019,-0.09861602,-0.35931733,-0.0006334211,-0.112391986,-0.16710587
1262,-0.40578303,-0.2183543,-0.49329877,-0.48162732,-0.46587312,-0.46405092,-0.13455397,0.20244186,-1.8517745,1.0797004,1.7410576,1.4040443,1.0190766,1.2518789,0.037709042,-0.6772832,0.034656428,-0.37928128,0.21749686,-0.308667,-0.3091869,0.016200064,-0.20849268,-0.3705758,0.35710746,0.0010678039,-0.11682555,-0.0992015,-0.33279642,-0.06872271,-0.11224651,-0.16532697
1082,-0.40499166,-0.2183543,-0.46590903,-0.47898054,-0.4658665,-0.46133366,-0.12856883,0.20244186,-0.63144207,2.6176744,0.29939964,2.2745607,0.7861083,2.7568936,-2.1801775,0.3270343,0.03465645,-0.37928128,0.21749686,-0.30357355,-0.3109266,0.016034624,-0.20665786,-0.3705758,0.36510107,0.0010899046,-0.11682555,-0.09921801,-0.35551053,-0.06872271,-0.1124974,-0.1650306
587,2.1616285,1.9029737,1.6725209,1.9304205,1.9968967,2.107714,-0.951271,-2.1319995,0.07796373,-0.39198598,-0.018300217,-0.21542862,-0.30390152,-0.258198,0.2386018,-0.19958307,0.03465665,-0.3792495,0.21749686,-0.30945456,-0.3100695,0.016122533,-0.20849268,-0.37048885,0.37449962,0.0010550184,-0.100017555,-0.09838915,-0.3689706,-0.02890415,-0.11207161,-0.16609056
214,2.5828032,2.033234,2.2019734,2.2397869,2.3249068,2.0345883,-1.0688522,-2.612319,0.04791235,-0.39356005,-0.018289147,-0.21548638,-0.30349538,-0.25688222,0.21362306,-0.19958307,0.034656547,-0.37922186,0.21749686,-0.30945456,-0.30952078,0.016299034,-0.20849268,-0.37038925,0.37990487,0.00100571,-0.09271382,-0.097248524,-0.36143026,0.009334247,-0.1124974,-0.16567141
3918,-0.4077367,-0.21799004,-0.49044886,-0.48138767,-0.46576068,-0.46252528,-0.12216279,0.20719014,0.20561841,-0.39152876,-0.018335607,-0.21670362,-0.30276683,-0.2586254,0.445294,-0.19958307,0.03465653,-0.37928128,0.21781611,-0.30690536,-0.3110973,0.016168335,-0.12408685,-0.37048653,-1.5758072,-2.1818202,1.5413965,2.5564878,2.4081073,-2.0493586,2.6039376,-0.75213814
1581,-0.4077367,-0.2183543,-0.4759499,-0.47025737,-0.46587312,-0.46248248,-0.13455397,0.20244186,-2.0827653,0.83164936,0.97015643,3.7249484,1.3556551,4.195618,-0.19180258,-1.7381918,0.034656685,-0.37928128,0.21749686,-0.3067103,-0.3110973,0.016034624,-0.20849268,-0.3705758,0.38736176,0.0011244675,-0.11682555,-0.09842679,-0.32108036,-0.06872271,-0.1124197,-0.16500485
3172,-0.40141857,-0.2183543,-0.4896077,-0.47859582,-0.46568865,-0.46254852,-0.13192585,0.20501502,0.04791235,-0.39164537,-0.018322531,-0.21570484,-0.30390152,-0.25600317,0.21362306,-0.1925729,0.034656566,-0.37921777,0.21753706,-0.30469677,-0.31102225,0.01606302,-0.20849268,-0.37042674,-2.303384,2.6013792,0.60800374,-2.0880406,1.3235973,1.6245921,-1.9555976,3.0310862
3126,-0.40199763,-0.2183543,-0.47387695,-0.48090938,-0.46566644,-0.46419474,-0.13455397,0.20330517,0.12140565,-0.39085692,-0.018343152,-0.21670362,-0.30390152,-0.25959006,0.27168214,-0.19958307,0.034656405,-0.37923163,0.21783255,-0.3049499,-0.30846435,0.016037133,-0.20057978,-0.37053442,-0.06151511,0.5836546,-0.43097094,-0.5151024,0.49397975,0.79376686,-0.50534546,0.54760176
491,-0.13956687,-0.95868564,0.30072618,0.262977,-0.12448257,-0.24674337,2.4051006,0.09303313,0.04791235,-0.39356005,-0.018302929,-0.21634386,-0.3034528,-0.26006097,0.28862917,-0.19710411,0.034656532,-0.37928128,0.21760245,-0.29786816,-0.30859578,0.016048772,-0.17593767,-0.37056258,0.35710746,0.0010315289,-0.11682555,-0.09949407,-0.35974264,-0.06872271,-0.11233012,-0.16650479
3079,-0.4077367,-0.21736893,-0.4826121,-0.48598713,-0.46582475,-0.46376833,-0.1184082,0.20763972,0.30147725,-0.38973585,-0.018340375,-0.21670362,-0.30187795,-0.2572181,0.46959114,-0.19958307,0.034656364,-0.37928128,0.21771513,-0.30840862,-0.3094356,0.016092118,-0.0929511,-0.3705758,-2.9104123,-2.0547264,2.1943278,2.8780699,4.502936,-2.6196117,2.9737782,0.2695717
1129,-0.40001464,-0.21777923,-0.4600803,-0.48598713,-0.4657211,-0.46305498,-0.13455397,0.21704108,1.4525111,0.3991011,-2.1793756,-1.256325,1.8361288,-0.8733052,-0.4004921,2.5875237,0.034656227,-0.37918264,0.21789974,-0.30794993,-0.30980265,0.016086733,-0.17235608,-0.37018138,0.37018034,0.00100571,-0.10651861,-0.09949595,-0.3689706,-0.03139354,-0.112183765,-0.16710587
3203,-0.40490744,-0.2183543,-0.48762482,-0.4656347,-0.46584767,-0.46265945,-0.13283427,0.20244186,0.04791235,-0.3927912,-0.018320825,-0.21618868,-0.30390152,-0.25799608,0.21362306,-0.19478029,0.034656264,-0.37924537,0.21766907,-0.30945456,-0.30960914,0.016190423,-0.20849268,-0.3704725,0.27693918,2.3854911,-2.7843409,-2.119642,0.6762272,3.571865,-2.2425423,1.8757757
3773,-0.40684456,-0.21826878,-0.49329877,-0.4823745,-0.46586326,-0.4637056,-0.1261387,0.20244186,0.11488018,-0.39193162,-0.018320419,-0.21655463,-0.3034145,-0.25829607,0.21362306,-0.19668917,0.0346564,-0.37927717,0.21749686,-0.30869043,-0.31034234,0.016034624,-0.20849268,-0.3704566,0.84583783,0.4980072,-0.92060286,-0.5019685,-0.09477648,0.45576823,-0.6003981,0.20586659
958,2.785579,2.7250605,1.9014955,2.4027667,2.5403702,2.6956491,-1.2769743,-2.634653,0.04791235,-0.39133027,-0.018315798,-0.2151195,-0.30379036,-0.26006097,0.2699499,-0.19873798,0.03465642,-0.37924713,0.21749686,-0.30945456,-0.30939528,0.01605489,-0.20568311,-0.3705758,0.37594205,0.0010552718,-0.10469792,-0.099086985,-0.3596597,-0.01028635,-0.111767985,-0.16672224
3161,-0.39606264,-0.2183543,-0.46558687,-0.4785307,-0.46578857,-0.46339145,-0.13455397,0.20244186,0.04791235,-0.39356005,-0.018301945,-0.21604961,-0.30390152,-0.25858757,0.21362306,-0.18938646,0.03465664,-0.37922508,0.21764454,-0.30887622,-0.3110973,0.016084962,-0.20849268,-0.37046978,-2.0304492,2.7942832,0.09187027,-2.3457787,1.1234984,2.5234747,-2.2070665,2.9396544
1471,-0.40306082,-0.21790624,-0.48652455,-0.4796146,-0.46582416,-0.4645561,-0.12930074,0.20390981,-0.43094966,-0.64121324,-0.60141695,-0.6240783,4.2918663,-0.49873257,1.22993,0.7067286,0.034656465,-0.37923977,0.21771766,-0.30945456,-0.3090494,0.016044086,-0.15904126,-0.3703866,0.37542462,0.00100571,-0.102540925,-0.09897799,-0.3689706,-0.059101027,-0.11216085,-0.16710587
3525,-0.40200064,-0.2183543,-0.49024427,-0.48091277,-0.46583495,-0.46133563,-0.13455397,0.20244186,0.04791235,-0.39356005,-0.018343152,-0.21551871,-0.30390152,-0.25955936,0.21362306,-0.1956639,0.034656476,-0.37924588,0.21749686,-0.30945456,-0.31042793,0.016231496,-0.20849268,-0.37043315,-0.11244586,1.5658481,-1.3448479,-1.5179929,0.044390056,2.8989134,-1.5026597,1.0499965
3338,-0.4077367,-0.21751654,-0.49329877,-0.48247066,-0.46561462,-0.46370992,-0.124196574,0.20578794,0.1921646,-0.38924423,-0.018279212,-0.21670362,-0.3024903,-0.2565718,0.38701117,-0.19958307,0.03465626,-0.37928128,0.21768142,-0.30336836,-0.3110973,0.016163478,-0.13582261,-0.3705758,-1.6757385,-2.0791667,1.2583199,2.7112732,3.8118503,-2.1274276,2.5958028,-0.1674852
895,3.4851298,3.3250341,2.675262,2.8111262,2.993409,3.004198,-1.5134268,-3.7808397,0.04791235,-0.39356005,-0.018323159,-0.2157674,-0.30390152,-0.25614408,0.21362306,-0.19958307,0.034656484,-0.37921494,0.21749686,-0.30945456,-0.3110973,0.016245157,-0.20849268,-0.3705213,0.38121924,0.0010312161,-0.101861216,-0.09780517,-0.359883,-0.055775195,-0.1124974,-0.16607672
1473,-0.40120995,-0.21751307,-0.48683968,-0.48598713,-0.46578643,-0.4622748,-0.13040419,0.20974156,2.8156686,1.6000445,-3.479895,-1.7861001,3.6603718,-0.76172,-3.3157787,4.4682527,0.034656227,-0.37915194,0.2179895,-0.3079638,-0.30604607,0.01607649,-0.13526541,-0.37014994,0.35710746,0.00100571,-0.106936485,-0.09910317,-0.3689706,0.017494693,-0.11168923,-0.16710587
304,0.65618896,-2.6589494,2.296477,2.086807,1.0522227,0.44629195,5.9688163,-0.29484862,0.04791235,-0.38919777,-0.018343152,-0.21670362,-0.30334032,-0.26006097,0.28459546,-0.19392167,0.034656234,-0.37928128,0.21826023,-0.29416984,-0.30840725,0.016034624,-0.16093172,-0.3705014,0.35710746,0.0010243508,-0.11682555,-0.099632256,-0.35408244,-0.06872271,-0.11110569,-0.16675016
2184,-0.397597,-0.2176237,-0.49329877,-0.48598713,-0.46587312,-0.45813948,-0.13455397,0.20371407,0.04791235,-0.39356005,-0.01825073,-0.21670362,-0.3030891,-0.25799215,0.21362306,-0.19007318,-2.4870675,0.8784697,1.7068582,2.3633718,-0.9836973,-2.3025072,-1.9216236,-1.5226399,0.35710746,0.0010449757,-0.11519001,-0.099632256,-0.35061133,-0.06872271,-0.11129363,-0.16710587
2587,-0.4052604,-0.2182876,-0.46705252,-0.4779235,-0.46565288,-0.4628602,-0.12424039,0.2075121,0.1046536,-0.39080217,-0.018343152,-0.21485573,-0.30380377,-0.26006097,0.2930016,-0.19958307,2.189643,0.030444527,-2.7386568,-0.3544853,2.6571865,2.222166,2.9549456,1.5810688,0.37335902,0.00100571,-0.10506542,-0.09856551,-0.3536678,-0.053731624,-0.11205662,-0.16520104
3214,-0.40731552,-0.21819848,-0.49329877,-0.4827839,-0.4657453,-0.4630614,-0.13455397,0.20864883,0.110062145,-0.39247093,-0.018278379,-0.2159201,-0.30207142,-0.26006097,0.28727105,-0.19556965,0.03465667,-0.37927422,0.21777378,-0.3062638,-0.3110973,0.01613805,-0.1840829,-0.37052217,-1.2745253,1.4301474,1.3091552,-1.1741939,0.8730191,-0.24987362,-1.0269544,1.7883116
33,0.78245,0.4519187,0.9774864,0.9843267,0.99247974,0.9591674,-0.33281824,-0.15096305,0.04791235,-0.39254653,-0.018298024,-0.21571724,-0.30276093,-0.25657713,0.21362306,-0.19958307,0.034656294,-0.37926552,0.21770485,-0.30945456,-0.30950418,0.016112598,-0.16801512,-0.37051967,0.35710746,0.0010392886,-0.1148322,-0.09849683,-0.3689706,-0.053840622,-0.1124974,-0.16660094
1853,-0.4042273,-0.2181422,-0.472777,-0.48598713,-0.46581453,-0.46364084,-0.12915443,0.21362913,-0.24504875,-1.0720307,-0.66940993,-0.37741578,2.2132168,-0.5403889,2.2285185,0.011871392,0.034656227,-0.37920946,0.21800749,-0.306241,-0.3110973,0.016081072,-0.20517921,-0.3704354,0.35710746,0.0010266295,-0.10692466,-0.09960595,-0.3689706,-0.042687587,-0.112174526,-0.16665232
3705,-0.40169913,-0.2183543,-0.49329877,-0.477263,-0.46587312,-0.46286124,-0.13455397,0.20244186,0.04791235,-0.39356005,-0.01831856,-0.21653686,-0.30390152,-0.25939617,0.21362306,-0.19280179,0.034656364,-0.37922096,0.21749686,-0.30769208,-0.3110973,0.016034624,-0.20849268,-0.37042907,0.9500442,1.3834059,-2.967191,-1.4516741,-0.2039949,3.9902158,-1.5674189,0.4823145
685,0.9678872,1.5299538,0.8657005,0.9055893,1.2224528,1.5382011,-1.1449502,0.013596379,0.04791235,-0.39296526,-0.01828932,-0.21548553,-0.30390152,-0.25841668,0.27497828,-0.19958307,0.034656417,-0.37928128,0.21749686,-0.30945456,-0.30903682,0.016109018,-0.20849268,-0.37046325,0.37073672,0.00100571,-0.10791914,-0.09853227,-0.3571617,0.007843995,-0.111811265,-0.16605504
2933,-0.40466627,-0.21809311,-0.45611772,-0.48598713,-0.46586758,-0.4636416,-0.13155843,0.20639041,0.055496722,-0.39168638,-0.018264784,-0.21670362,-0.3029122,-0.25855112,0.25284165,-0.19357263,-1.7282501,0.54186726,0.93043137,1.8962702,-0.42693773,-1.8157763,-1.4938959,-0.68221265,0.35868573,0.0010518803,-0.1158011,-0.09877611,-0.34585634,-0.016903587,-0.110258676,-0.16580363
3106,-0.40325797,-0.21833867,-0.48319894,-0.48598713,-0.46583492,-0.46405596,-0.13240692,0.20244186,0.109048896,-0.39356005,-0.018343152,-0.21621723,-0.30390152,-0.26006097,0.24898931,-0.19782446,0.03465665,-0.37923867,0.21749686,-0.30673105,-0.309637,0.01615742,-0.18285319,-0.37057322,0.18575457,0.33656788,-1.3230085,-0.285284,-0.13637717,1.2412552,-0.3392959,0.1057083
2432,-0.4077367,-0.2183543,-0.48256466,-0.46828073,-0.46544158,-0.4645561,-0.1251422,0.20326467,0.079502665,-0.38996285,-0.018343152,-0.21532224,-0.30373278,-0.26006097,0.36173254,-0.19958307,1.08171,1.5199562,-3.7991028,0.72977424,4.430263,0.7670885,3.074097,4.1997857,0.3771191,0.00100571,-0.10701336,-0.098195426,-0.3505441,-0.052165587,-0.1124974,-0.16427124
2801,-0.4077367,-0.21830139,-0.4891668,-0.47397214,-0.46565372,-0.4645561,-0.13340114,0.20244186,0.04791235,-0.392496,-0.018343152,-0.2154504,-0.30317363,-0.25757042,0.3328053,-0.19958307,-0.123011746,3.782424,-0.016904633,-0.5682809,0.22281715,0.56575984,1.5502768,2.82458,0.3715149,0.00100571,-0.10830312,-0.098807506,-0.35982797,-0.04916016,-0.1124974,-0.16468072
1830,-0.3985597,-0.21794981,-0.4598134,-0.48589855,-0.46570957,-0.4645561,-0.13455397,0.21342166,2.7560368,1.2731806,-3.3988729,-2.0323358,5.2108097,-0.87013745,-3.4960525,4.1307216,0.034656227,-0.37915355,0.21798629,-0.30945456,-0.30472502,0.016069375,-0.18564622,-0.37006024,0.35710746,0.00100571,-0.102157615,-0.099217765,-0.3689706,-0.0021796105,-0.1124974,-0.16710587
1489,-0.40521348,-0.21727966,-0.4771538,-0.48588318,-0.46573454,-0.4645561,-0.13123658,0.21213463,1.4242381,0.5626877,-1.7770517,-1.1126959,2.3242953,-0.5563704,-1.657916,2.172956,0.034656227,-0.37921745,0.21749686,-0.30945456,-0.30777553,0.016268242,-0.1735162,-0.37009564,0.35710746,0.00100571,-0.105002455,-0.09890018,-0.3689706,-0.027754553,-0.1124974,-0.16649805
45,2.2368402,1.7745016,2.5700483,2.23375,2.5068672,2.7110019,-1.4019789,-1.5893681,0.056875046,-0.39246157,-0.01833434,-0.21607699,-0.3028925,-0.25920093,0.24773258,-0.19931267,0.034656305,-0.37924495,0.21784785,-0.30715594,-0.31038252,0.016131127,-0.18716301,-0.3705758,0.36858767,0.001046972,-0.10017777,-0.099632256,-0.36347663,-0.020770073,-0.11233759,-0.16687377
900,0.43466312,-1.9914298,1.9992436,1.3862396,0.8579018,0.36891344,3.2294915,-0.22243674,0.09735937,-0.39014256,-0.018343152,-0.21670362,-0.30338696,-0.25731963,0.2848274,-0.1910898,0.034656227,-0.37928128,0.21824378,-0.29598424,-0.3091219,0.016038034,-0.16719005,-0.37049165,0.35710746,0.0010096648,-0.11682555,-0.099632256,-0.34976676,-0.06872271,-0.11108338,-0.16710587
891,3.4342012,3.0894454,2.1287897,2.6947017,2.8689327,2.4484243,-1.5039954,-3.765572,0.04791235,-0.39356005,-0.018239088,-0.21495534,-0.30390152,-0.25853753,0.21362306,-0.19958307,0.03465657,-0.37928128,0.21749686,-0.30945456,-0.30900303,0.0163849,-0.20849268,-0.37043145,0.38411558,0.0010554265,-0.09578511,-0.09731536,-0.3689706,0.03179865,-0.1124974,-0.16656175
2611,-0.4077367,-0.21810673,-0.49329877,-0.4714633,-0.46576354,-0.46122652,-0.12604654,0.20559333,0.06723495,-0.39345914,-0.018342938,-0.21478909,-0.3038225,-0.25738424,0.22407874,-0.19646664,3.3168874,-0.95593536,-2.0114732,-1.4235816,1.2681155,3.5926337,3.1223724,0.12450573,0.36719218,0.0010135253,-0.10926219,-0.09850848,-0.35463536,-0.064959385,-0.1124974,-0.16663995
1474,-0.4069606,-0.21802579,-0.49329877,-0.48598713,-0.46573448,-0.46380603,-0.1202798,0.20616585,-0.64589566,2.2286975,0.94759214,0.33408594,0.24876957,0.092408285,-1.0731614,1.0601839,0.034656227,-0.37928128,0.21749686,-0.30945456,-0.30957416,0.016181309,-0.20849268,-0.37053758,0.3613178,0.0010125603,-0.115482464,-0.098867774,-0.3641048,-0.06872271,-0.112357594,-0.16593553
1285,-0.4077367,-0.2183543,-0.49329877,-0.47413874,-0.46587312,-0.46094126,-0.1201808,0.20244186,-5.131867,4.356119,4.026978,7.435119,4.0090027,8.245661,-2.7987819,-2.8147576,0.034656744,-0.37928128,0.21749686,-0.30003646,-0.3110973,0.016269661,-0.20849268,-0.3705758,0.38534668,0.0010923595,-0.11682555,-0.09858845,-0.2810172,-0.06872271,-0.11214404,-0.16609113
2192,-0.4077367,-0.2183543,-0.47566643,-0.47218597,-0.46569726,-0.46223164,-0.118382365,0.20244186,0.11297381,-0.39157414,-0.018343152,-0.21527849,-0.3037008,-0.26006097,0.3841619,-0.19958307,0.5550213,0.86186904,-1.8657922,0.098881334,2.2279391,0.53635705,1.8910079,2.085091,0.37421036,0.00100571,-0.10666649,-0.098145634,-0.35441458,-0.04424552,-0.1124974,-0.16405682
3177,-0.4077367,-0.21792725,-0.49329877,-0.48598713,-0.46554938,-0.46285665,-0.13455397,0.2095803,0.095610656,-0.39180297,-0.01831448,-0.21670362,-0.30309317,-0.26006097,0.36393565,-0.19958307,0.03465649,-0.3792629,0.21749686,-0.30505183,-0.3108575,0.016168172,-0.13571891,-0.3705758,-1.1207064,-0.03225688,1.2560219,0.3064762,2.0542233,-1.0336452,0.40474132,0.8407885
2200,-0.406185,-0.2183543,-0.46657017,-0.4777248,-0.46575543,-0.46182162,-0.12410991,0.20427084,0.057761874,-0.39054847,-0.018343152,-0.21625455,-0.3037581,-0.2581974,0.27198592,-0.19389886,0.7112705,-0.52119297,-0.08659737,-0.6273807,-0.18920135,0.76348746,0.4007101,-0.32169878,0.35761335,0.0010391383,-0.11348168,-0.09915048,-0.352575,-0.05890845,-0.111840695,-0.16710587
2725,-0.4077367,-0.21781373,-0.44197208,-0.46938774,-0.46564686,-0.4626739,-0.1301343,0.20948371,0.13556702,-0.3890912,-0.018343152,-0.21520244,-0.30390152,-0.2597158,0.23057647,-0.19958307,2.3251343,-0.43895295,-1.925304,-0.8791862,1.6040933,2.571211,2.7213383,0.40706187,0.36513796,0.00100571,-0.105299644,-0.0990008,-0.3689706,-0.02385721,-0.11212441,-0.16666527
2244,-0.4077367,-0.21803291,-0.4748337,-0.47422665,-0.46564934,-0.4645561,-0.12310699,0.20460032,0.12949586,-0.39200932,-0.018343152,-0.21565709,-0.30390152,-0.26006097,0.21362306,-0.19958307,-0.37896788,1.9757035,-3.1174643,2.5633407,3.9212534,-1.3399168,0.7725628,4.9005976,0.3696567,0.00100571,-0.10321288,-0.09917828,-0.3689706,-0.06267899,-0.1124974,-0.16613136
3679,-0.40344816,-0.21813495,-0.48025683,-0.47783783,-0.4657972,-0.4611809,-0.1315061,0.20448647,0.06286942,-0.39282387,-0.01833104,-0.21637236,-0.3037245,-0.25697592,0.21362306,-0.19736673,0.034656443,-0.37927708,0.2176924,-0.30276763,-0.31088105,0.016055865,-0.20849268,-0.3705758,1.0115379,-0.21864258,-2.4064791,0.2158951,-0.6148179,1.7704153,0.03680957,-0.7504514
2404,-0.4077367,-0.2183543,-0.48354045,-0.4693038,-0.46549866,-0.4645561,-0.12152954,0.20975164,0.1074647,-0.38942015,-0.018343152,-0.21466066,-0.3034017,-0.25747043,0.37727928,-0.19958307,1.319949,0.6947016,-2.553202,0.08178336,2.674159,1.0640323,2.1596315,2.8539202,0.36810935,0.0010426398,-0.10026181,-0.09862285,-0.34725165,-0.064477675,-0.1124974,-0.16560031
